word,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
ductwork,D,AH,K,T,W,ER,K,,,,,,,,,,,
dud,D,AH,D,,,,,,,,,,,,,,,
dude,D,UW,D,,,,,,,,,,,,,,,
dudgeon,D,AH,JH,AH,N,,,,,,,,,,,,,
duel,D,UW,AH,L,,,,,,,,,,,,,,
dueler,D,UW,AH,L,ER,,,,,,,,,,,,,
duenna,D,Y,UW,EH,N,AH,,,,,,,,,,,,
dues,D,UW,Z,,,,,,,,,,,,,,,
duet,D,UW,EH,T,,,,,,,,,,,,,,
duffel,D,AH,F,AH,L,,,,,,,,,,,,,
duffer,D,AH,F,ER,,,,,,,,,,,,,,
duffle,D,AH,F,AH,L,,,,,,,,,,,,,
dugout,D,AH,G,AW,T,,,,,,,,,,,,,
duke,D,UW,K,,,,,,,,,,,,,,,
dukedom,D,UW,K,D,AH,M,,,,,,,,,,,,
dulcet,D,AH,L,S,EH,T,,,,,,,,,,,,
dulcimer,D,AH,L,S,IH,M,ER,,,,,,,,,,,
dullard,D,AH,L,AH,R,D,,,,,,,,,,,,
dullness,D,AH,L,N,AH,S,,,,,,,,,,,,
dumbbell,D,AH,M,B,EH,L,,,,,,,,,,,,
dumbness,D,AH,M,N,AH,S,,,,,,,,,,,,
dumbwaiter,D,AH,M,W,EY,T,ER,,,,,,,,,,,
dummy,D,AH,M,IY,,,,,,,,,,,,,,
dumper,D,AH,M,P,ER,,,,,,,,,,,,,
dumpling,D,AH,M,P,L,IH,NG,,,,,,,,,,,
dumps,D,AH,M,P,S,,,,,,,,,,,,,
dumpster,D,AH,M,P,S,T,ER,,,,,,,,,,,
dun,D,AH,N,,,,,,,,,,,,,,,
dunce,D,AH,N,S,,,,,,,,,,,,,,
dunderhead,D,AH,N,D,AH,R,IY,D,,,,,,,,,,
dune,D,UW,N,,,,,,,,,,,,,,,
dung,D,AH,NG,,,,,,,,,,,,,,,
dungaree,D,AH,NG,ER,IY,,,,,,,,,,,,,
dungeon,D,AH,N,JH,AH,N,,,,,,,,,,,,
dunghill,D,AH,NG,HH,IH,L,,,,,,,,,,,,
dungy,D,AH,NG,IY,,,,,,,,,,,,,,
duo,D,UW,OW,,,,,,,,,,,,,,,
duodena,D,Y,UW,AA,D,AH,N,AH,,,,,,,,,,
duodenum,D,UW,AA,D,AH,N,AH,M,,,,,,,,,,
dupe,D,UW,P,,,,,,,,,,,,,,,
duplicates,D,Y,UW,P,L,AH,K,EY,T,S,,,,,,,,
durability,D,ER,AH,B,IH,L,IH,T,IY,,,,,,,,,
duration,D,UH,R,EY,SH,AH,N,,,,,,,,,,,
durbar,D,AH,R,B,AH,R,,,,,,,,,,,,
duress,D,UH,R,EH,S,,,,,,,,,,,,,
durian,D,Y,UH,R,IY,AH,N,,,,,,,,,,,
dusk,D,AH,S,K,,,,,,,,,,,,,,
dust,D,AH,S,T,,,,,,,,,,,,,,
dustbin,D,AH,S,T,B,IH,N,,,,,,,,,,,
duster,D,AH,S,T,ER,,,,,,,,,,,,,
dustman,D,AH,S,T,M,AH,N,,,,,,,,,,,
dustpan,D,AH,S,T,P,AE,N,,,,,,,,,,,
dustup,D,AH,S,T,AH,P,,,,,,,,,,,,
duty,D,UW,T,IY,,,,,,,,,,,,,,
duvet,D,Y,UW,V,AH,T,,,,,,,,,,,,
dwarf,D,W,AO,R,F,,,,,,,,,,,,,
dwarfism,D,W,AO,R,F,IH,Z,AH,M,,,,,,,,,
dwarves,D,W,AO,R,V,Z,,,,,,,,,,,,
dweeb,D,W,IY,B,,,,,,,,,,,,,,
dweller,D,W,EH,L,ER,,,,,,,,,,,,,
dwelling,D,W,EH,L,IH,NG,,,,,,,,,,,,
dwindles,D,W,IH,N,D,AH,L,Z,,,,,,,,,,
dybbuk,D,IH,B,AH,K,,,,,,,,,,,,,
dye,D,AY,,,,,,,,,,,,,,,,
dyke,D,AY,K,,,,,,,,,,,,,,,
dynamism,D,AY,N,AH,M,IH,Z,AH,M,,,,,,,,,
dynamite,D,AY,N,AH,M,AY,T,,,,,,,,,,,
dynamo,D,AY,N,AH,M,OW,,,,,,,,,,,,
dynamotor,D,AH,N,AE,M,AH,T,AH,R,,,,,,,,,
dynasty,D,AY,N,AH,S,T,IY,,,,,,,,,,,
dysentery,D,IH,S,AH,N,T,EH,R,IY,,,,,,,,,
dysfunction,D,IH,S,F,AH,NG,K,SH,AH,N,,,,,,,,
dysgenics,D,IH,Z,AH,N,AH,S,Z,,,,,,,,,,
dyslexia,D,IH,S,L,EH,K,S,IY,AH,,,,,,,,,
dysphasia,D,IH,S,EY,ZH,IY,AH,,,,,,,,,,,
dysplasia,D,IH,S,P,L,EY,ZH,AH,,,,,,,,,,
dysprosium,D,IH,S,R,OW,S,IY,AH,M,,,,,,,,,
dystopia,D,IH,S,T,OW,P,IY,AH,,,,,,,,,,
dystrophy,D,IH,S,T,R,AH,F,IY,,,,,,,,,,
eagerness,IY,G,ER,N,AH,S,,,,,,,,,,,,
eagle,IY,G,AH,L,,,,,,,,,,,,,,
ear,IY,R,,,,,,,,,,,,,,,,
earache,IH,ER,EY,K,,,,,,,,,,,,,,
earbuds,IH,ER,B,AH,D,Z,,,,,,,,,,,,
eardrop,IH,ER,D,R,AA,P,,,,,,,,,,,,
eardrum,IH,ER,D,R,AH,M,,,,,,,,,,,,
earl,ER,L,,,,,,,,,,,,,,,,
earldom,ER,L,D,AH,M,,,,,,,,,,,,,
earlobe,IH,ER,L,OW,B,,,,,,,,,,,,,
earmarks,IH,R,M,AA,R,K,S,,,,,,,,,,,
earmuffs,IH,R,M,AH,F,S,,,,,,,,,,,,
earner,ER,N,ER,,,,,,,,,,,,,,,
earnestness,ER,N,AH,S,T,N,AH,S,,,,,,,,,,
earnings,ER,N,IH,NG,Z,,,,,,,,,,,,,
earphones,IH,R,F,OW,N,Z,,,,,,,,,,,,
earpiece,IH,R,P,IY,S,,,,,,,,,,,,,
earplug,IH,R,P,L,AH,G,,,,,,,,,,,,
earring,IH,R,IH,NG,,,,,,,,,,,,,,
earshot,IH,R,SH,AA,T,,,,,,,,,,,,,
earth,ER,TH,,,,,,,,,,,,,,,,
earthlight,ER,TH,L,AY,T,,,,,,,,,,,,,
earthling,ER,TH,L,IH,NG,,,,,,,,,,,,,
earthman,ER,TH,M,AE,N,,,,,,,,,,,,,
earthmen,ER,TH,M,EH,N,,,,,,,,,,,,,
earthquake,ER,TH,K,W,EY,K,,,,,,,,,,,,
earthworm,ER,TH,W,ER,M,,,,,,,,,,,,,
earwax,IH,R,W,AE,K,S,,,,,,,,,,,,
earwig,IH,ER,W,IH,G,,,,,,,,,,,,,
ease,IY,Z,,,,,,,,,,,,,,,,
easel,IY,Z,AH,L,,,,,,,,,,,,,,
easement,IY,Z,M,AH,N,T,,,,,,,,,,,,
easer,IY,Z,ER,,,,,,,,,,,,,,,
easiness,IY,Z,IY,N,AH,S,,,,,,,,,,,,
east,IY,S,T,,,,,,,,,,,,,,,
eater,IY,T,ER,,,,,,,,,,,,,,,
eatery,IY,T,ER,IY,,,,,,,,,,,,,,
eau,OW,,,,,,,,,,,,,,,,,
eaves,IY,V,Z,,,,,,,,,,,,,,,
eavesdropper,IY,V,EH,Z,D,R,AA,P,AH,R,,,,,,,,
ebb,EH,B,,,,,,,,,,,,,,,,
ebonite,EH,B,AH,N,AY,T,,,,,,,,,,,,
ebony,EH,B,AH,N,IY,,,,,,,,,,,,,
eccentricities,EH,K,S,EH,N,T,R,IH,S,IH,T,IY,Z,,,,,
echelon,EH,SH,AH,L,AA,N,,,,,,,,,,,,
echo,EH,K,OW,,,,,,,,,,,,,,,
echocardiogram,AH,CH,AH,K,AA,R,D,IY,AA,G,R,AH,M,,,,,
echogram,EH,K,OW,G,R,AE,M,,,,,,,,,,,
echolocation,EH,K,OW,L,OW,K,EY,SH,AH,N,,,,,,,,
eclair,EH,K,L,AH,AH,R,,,,,,,,,,,,
éclair,K,L,AE,AH,R,,,,,,,,,,,,,
eclipse,IH,K,L,IH,P,S,,,,,,,,,,,,
ecologist,IH,K,AA,L,AH,JH,IH,S,T,,,,,,,,,
ecology,IH,K,AA,L,AH,JH,IY,,,,,,,,,,,
economics,EH,K,AH,N,AA,M,IH,K,S,,,,,,,,,
economist,IH,K,AA,N,AH,M,IH,S,T,,,,,,,,,
economy,IH,K,AA,N,AH,M,IY,,,,,,,,,,,
ecosystem,IY,K,OW,S,IH,S,T,AH,M,,,,,,,,,
ecru,EH,K,R,UW,,,,,,,,,,,,,,
ecstasy,EH,K,S,T,AH,S,IY,,,,,,,,,,,
ectoderm,EH,K,T,AH,D,AH,R,M,,,,,,,,,,
ectoplasm,EH,K,T,AA,P,L,AH,Z,AH,M,,,,,,,,
eczema,EH,K,S,AH,M,AH,,,,,,,,,,,,
edam,IY,D,AH,M,,,,,,,,,,,,,,
edelweiss,EY,D,AH,L,V,AY,S,,,,,,,,,,,
edema,IH,D,IY,M,AH,,,,,,,,,,,,,
edge,EH,JH,,,,,,,,,,,,,,,,
edgeways,EH,JH,W,EY,Z,,,,,,,,,,,,,
edginess,EH,JH,IY,N,AH,S,,,,,,,,,,,,
edibility,EH,D,AH,B,IH,L,AH,T,IY,,,,,,,,,
edict,IY,D,IH,K,T,,,,,,,,,,,,,
edification,EH,D,AH,F,AH,K,EY,SH,AH,N,,,,,,,,
edifice,EH,D,AH,F,AH,S,,,,,,,,,,,,
edition,AH,D,IH,SH,AH,N,,,,,,,,,,,,
editor,EH,D,AH,T,ER,,,,,,,,,,,,,
editorials,EH,D,AH,T,AO,R,IY,AH,L,Z,,,,,,,,
editorship,EH,D,AH,T,ER,SH,IH,P,,,,,,,,,,
education,EH,JH,AH,K,EY,SH,AH,N,,,,,,,,,,
eel,IY,L,,,,,,,,,,,,,,,,
effacement,IH,F,EY,S,M,AH,N,T,,,,,,,,,,
effect,IH,F,EH,K,T,,,,,,,,,,,,,
effeminacy,AH,F,EH,M,AH,N,AH,S,IY,,,,,,,,,
effendis,EH,F,EH,N,D,AH,S,,,,,,,,,,,
effervescence,EH,F,AH,R,V,EH,S,AH,N,S,,,,,,,,
efficacy,EH,F,IH,K,AE,S,IY,,,,,,,,,,,
efficiencies,IH,F,IH,SH,AH,N,S,IY,Z,,,,,,,,,
effigies,EH,F,AH,JH,AY,Z,,,,,,,,,,,,
effluent,EH,F,L,UW,AH,N,T,,,,,,,,,,,
effluvia,EH,F,L,UW,V,IY,AH,,,,,,,,,,,
effluvium,EH,F,L,UW,V,IY,AH,M,,,,,,,,,,
effort,EH,F,ER,T,,,,,,,,,,,,,,
effrontery,IH,F,R,AH,N,T,ER,IY,,,,,,,,,,
effulgence,EH,F,UH,L,JH,AH,N,S,,,,,,,,,,
effusion,IH,F,Y,UW,ZH,AH,N,,,,,,,,,,,
egg,EH,G,,,,,,,,,,,,,,,,
eggbeater,EH,G,B,IY,T,ER,,,,,,,,,,,,
eggcup,EH,G,K,AH,P,,,,,,,,,,,,,
egghead,EH,G,HH,EH,D,,,,,,,,,,,,,
eggnog,EH,G,N,AO,G,,,,,,,,,,,,,
eggplant,EH,G,P,L,AE,N,T,,,,,,,,,,,
eggroll,EH,G,R,OW,L,,,,,,,,,,,,,
eggshell,EH,G,SH,EH,L,,,,,,,,,,,,,
ego,IY,G,OW,,,,,,,,,,,,,,,
egoism,IY,G,OW,IH,Z,AH,M,,,,,,,,,,,
egoist,IY,G,OW,IH,S,T,,,,,,,,,,,,
egomania,IY,G,OW,M,EY,N,IY,AH,,,,,,,,,,
egomaniac,IY,G,OW,M,EY,N,IY,AE,K,,,,,,,,,
egotism,IY,G,AH,T,IH,Z,AH,M,,,,,,,,,,
egotist,IY,G,AH,T,IH,S,T,,,,,,,,,,,
egress,IH,G,R,EH,S,,,,,,,,,,,,,
egret,EH,G,R,AH,T,,,,,,,,,,,,,
eider,IY,D,AH,R,,,,,,,,,,,,,,
eiderdown,IY,D,AH,R,D,OW,N,,,,,,,,,,,
einsteinium,IY,N,S,T,IY,N,IY,AH,M,,,,,,,,,
ejaculation,IY,JH,AE,K,Y,UW,L,EY,SH,AH,N,,,,,,,
ejection,IH,JH,EH,K,SH,AH,N,,,,,,,,,,,
ejector,IH,JH,EH,K,T,ER,,,,,,,,,,,,
elaboration,IH,L,AE,B,ER,EY,SH,AH,N,,,,,,,,,
eland,IY,L,AH,N,D,,,,,,,,,,,,,
elasticity,IY,L,AE,S,T,IH,S,AH,T,IY,,,,,,,,
elation,IH,L,EY,SH,AH,N,,,,,,,,,,,,
elbow,EH,L,B,OW,,,,,,,,,,,,,,
elder,EH,L,D,ER,,,,,,,,,,,,,,
elderberries,EH,L,D,ER,B,EH,R,IY,Z,,,,,,,,,
eldritch,EH,L,D,R,IH,CH,,,,,,,,,,,,
electability,IH,L,EH,K,T,AH,B,IH,L,AH,T,IY,,,,,,
electorate,IH,L,EH,K,T,ER,AH,T,,,,,,,,,,
electrician,IH,L,EH,K,T,R,IH,SH,AH,N,,,,,,,,
electricity,IH,L,EH,K,T,R,IH,S,AH,T,IY,,,,,,,
electrification,IH,L,EH,K,T,R,AH,F,IH,K,EY,SH,AH,N,,,,
electrocardiogram,IH,L,EH,K,T,R,OW,K,AA,R,D,IY,AH,G,R,AE,M,
electrochemist,AH,L,EH,K,T,R,AA,K,AH,M,AH,S,T,,,,,
electrochemistry,AH,L,EH,K,T,R,AA,K,AH,M,IH,S,T,R,IY,,,
electrocution,IH,L,EH,K,T,R,AH,K,Y,UW,SH,AH,N,,,,,
electrode,IH,L,EH,K,T,R,OW,D,,,,,,,,,,
electroencephalograph,AH,L,AH,K,T,R,OW,EH,N,S,AH,F,AH,L,AA,G,R,AH
electrolysis,EH,L,EH,K,T,R,AA,L,AH,S,IH,S,,,,,,
electrolyte,AH,L,EH,K,T,R,AH,L,AY,T,,,,,,,,
electromagnet,IH,L,EH,K,T,R,OW,M,AE,G,N,AH,T,,,,,
electrometer,EH,L,AH,K,T,R,AA,M,AH,T,AH,R,,,,,,
electromyography,AH,L,EH,K,T,R,AH,M,AY,AA,G,R,AH,F,IY,,,
electron,IH,L,EH,K,T,R,AA,N,,,,,,,,,,
electrophoresis,IH,L,EH,K,T,R,OW,F,AO,R,IH,S,IH,S,,,,
electroplate,IH,L,EH,K,T,R,AH,P,L,EY,T,,,,,,,
electrostatics,IH,L,EH,K,T,R,AH,S,T,AE,T,IH,K,S,,,,
electrotherapy,AH,L,EH,K,T,R,AH,TH,EH,R,AH,P,IY,,,,,
elegance,EH,L,AH,G,AH,N,S,,,,,,,,,,,
elegy,EH,L,AH,JH,IY,,,,,,,,,,,,,
element,EH,L,AH,M,AH,N,T,,,,,,,,,,,
elephant,EH,L,AH,F,AH,N,T,,,,,,,,,,,
elevator,EH,L,AH,V,EY,T,ER,,,,,,,,,,,
elf,EH,L,F,,,,,,,,,,,,,,,
elfin,EH,L,F,IH,N,,,,,,,,,,,,,
eligibility,EH,L,IH,JH,AH,B,IH,L,IH,T,IY,,,,,,,
elimination,IH,L,IH,M,AH,N,EY,SH,AH,N,,,,,,,,
elite,IH,L,IY,T,,,,,,,,,,,,,,
elixir,IH,L,IH,K,S,ER,,,,,,,,,,,,
elk,EH,L,K,,,,,,,,,,,,,,,
ellipsis,IH,L,IH,P,S,AH,S,,,,,,,,,,,
elliptic,IH,L,IH,P,T,IH,K,,,,,,,,,,,
elm,EH,L,M,,,,,,,,,,,,,,,
elocution,EH,L,AH,K,Y,UW,SH,AH,N,,,,,,,,,
elongation,IY,L,AO,NG,G,EY,SH,AH,N,,,,,,,,,
elopement,IH,L,OW,P,M,AH,N,T,,,,,,,,,,
eloquence,EH,L,AH,K,W,AH,N,S,,,,,,,,,,
elucidation,IH,L,UW,S,AH,D,EY,SH,AH,N,,,,,,,,
elusion,IH,L,UW,ZH,AH,N,,,,,,,,,,,,
elutriation,AH,L,AH,T,R,AY,EY,SH,AH,N,,,,,,,,
elves,EH,L,V,Z,,,,,,,,,,,,,,
email,IY,M,EY,L,,,,,,,,,,,,,,
emanation,EH,M,AH,N,EY,SH,AH,N,,,,,,,,,,
emancipation,IH,M,AE,N,S,AH,P,EY,SH,AH,N,,,,,,,
emancipationist,IH,M,AE,N,S,AH,P,EY,SH,AH,N,IH,S,T,,,,
emasculation,IH,M,AE,S,K,Y,AH,L,EY,SH,AH,N,,,,,,
embalmer,IH,M,B,AA,M,ER,,,,,,,,,,,,
embankment,EH,M,B,AE,NG,K,M,AH,N,T,,,,,,,,
embarcadero,EH,M,B,AA,R,K,AH,D,EH,R,OW,,,,,,,
embargo,EH,M,B,AA,R,G,OW,,,,,,,,,,,
embarkation,EH,M,B,AA,R,K,EY,SH,AH,N,,,,,,,,
embarrassment,IH,M,B,EH,R,AH,S,M,AH,N,T,,,,,,,
embassies,EH,M,B,AH,S,IY,Z,,,,,,,,,,,
embellishment,EH,M,B,EH,L,IH,SH,M,AH,N,T,,,,,,,
ember,EH,M,B,ER,,,,,,,,,,,,,,
embezzlement,EH,M,B,EH,Z,AH,L,M,AH,N,T,,,,,,,
emblem,EH,M,B,L,AH,M,,,,,,,,,,,,
embodiment,EH,M,B,AA,D,IY,M,AH,N,T,,,,,,,,
embolden,EH,M,B,OW,L,D,AH,N,,,,,,,,,,
embolism,EH,M,B,OW,L,IH,Z,AH,M,,,,,,,,,
embolus,IH,M,B,OW,L,AH,S,,,,,,,,,,,
embouchure,AA,M,B,UH,SH,UH,R,,,,,,,,,,,
embrasure,IH,M,B,R,AE,ZH,Y,AH,R,,,,,,,,,
embroidery,EH,M,B,R,OY,D,ER,IY,,,,,,,,,,
embroil,EH,M,B,R,OY,L,,,,,,,,,,,,
embryo,EH,M,B,R,IY,OW,,,,,,,,,,,,
embryologist,EH,M,B,R,IY,OW,L,AA,G,IH,S,T,,,,,,
embryology,EH,M,B,R,IY,AA,L,AH,JH,IY,,,,,,,,
emcee,EH,M,S,IY,,,,,,,,,,,,,,
emerald,EH,M,R,AH,L,D,,,,,,,,,,,,
emergency,IH,M,ER,JH,AH,N,S,IY,,,,,,,,,,
emersion,AH,M,EH,R,Z,IY,AH,N,,,,,,,,,,
emery,EH,M,ER,IY,,,,,,,,,,,,,,
emesis,AH,M,EH,S,AH,S,,,,,,,,,,,,
emetic,IH,M,EH,T,IH,K,,,,,,,,,,,,
emigration,EH,M,AH,G,R,EY,SH,AH,N,,,,,,,,,
eminence,EH,M,AH,N,AH,N,S,,,,,,,,,,,
emir,IH,M,IH,R,,,,,,,,,,,,,,
emissaries,EH,M,AH,S,EH,R,IY,Z,,,,,,,,,,
emission,IH,M,IH,SH,AH,N,,,,,,,,,,,,
emitter,IH,M,IH,T,ER,,,,,,,,,,,,,
emolument,AH,M,AH,L,UW,M,AH,N,T,,,,,,,,,
emotion,IH,M,OW,SH,AH,N,,,,,,,,,,,,
emotionalism,IY,M,OW,SH,AH,N,AH,L,IH,Z,AH,M,,,,,,
empanada,IH,M,P,AE,N,AH,D,AH,,,,,,,,,,
empathy,EH,M,P,AH,TH,IY,,,,,,,,,,,,
emperor,EH,M,P,ER,ER,,,,,,,,,,,,,
empery,EH,M,P,AH,R,IY,,,,,,,,,,,,
emphasis,EH,M,F,AH,S,IH,S,,,,,,,,,,,
emphysema,EH,M,F,AH,Z,IY,M,AH,,,,,,,,,,
empire,EH,M,P,AY,ER,,,,,,,,,,,,,
empiricism,EH,M,P,IH,R,AH,S,IH,Z,AH,M,,,,,,,
empiricist,IH,M,P,IH,R,AH,S,AH,S,T,,,,,,,,
emplacement,IH,M,P,L,EY,S,M,AH,N,T,,,,,,,,
employee,EH,M,P,L,OY,IY,,,,,,,,,,,,
employer,EH,M,P,L,OY,ER,,,,,,,,,,,,
emporium,EH,M,P,AO,R,IY,AH,M,,,,,,,,,,
empowerment,IH,M,P,AW,ER,M,AH,N,T,,,,,,,,,
empress,EH,M,P,R,EH,S,,,,,,,,,,,,
emptiness,EH,M,P,T,IY,N,AH,S,,,,,,,,,,
emption,EH,M,P,SH,AH,N,,,,,,,,,,,,
emu,IY,M,Y,UW,,,,,,,,,,,,,,
emulation,EH,M,Y,AH,L,EY,SH,AH,N,,,,,,,,,
emulsification,IH,M,AH,L,S,AH,F,AH,K,EY,SH,AH,N,,,,,
emulsion,IH,M,AH,L,SH,AH,N,,,,,,,,,,,
enablement,EH,N,EY,B,AH,L,M,AH,N,T,,,,,,,,
enactment,EH,N,AE,K,T,M,AH,N,T,,,,,,,,,
enamel,IH,N,AE,M,AH,L,,,,,,,,,,,,
enamelware,IH,N,AE,M,AH,L,W,EH,R,,,,,,,,,
encampment,IH,N,K,AE,M,P,M,IH,N,T,,,,,,,,
encase,EH,N,K,EY,S,,,,,,,,,,,,,
encephalitis,EH,N,S,EH,F,AH,L,AY,T,AH,S,,,,,,,
encephalogram,IH,N,S,EH,F,AH,L,AA,G,R,AH,M,,,,,,
encephalography,IH,N,S,EH,F,AH,L,AA,G,R,AH,F,IY,,,,,
encephalopathy,EH,N,S,EH,F,AH,L,AO,P,AH,TH,IY,,,,,,
enchanter,EH,N,CH,AE,N,T,ER,,,,,,,,,,,
enchantress,IH,N,CH,AE,N,T,R,AH,S,,,,,,,,,
enchilada,EH,N,CH,IH,L,AA,D,AH,,,,,,,,,,
encirclement,EH,N,S,ER,K,AH,L,M,AH,N,T,,,,,,,
enclave,AA,N,K,L,EY,V,,,,,,,,,,,,
enclosure,EH,N,K,L,OW,ZH,ER,,,,,,,,,,,
encoder,EH,N,K,OW,D,ER,,,,,,,,,,,,
encore,AA,N,K,AO,R,,,,,,,,,,,,,
encounter,IH,N,K,AW,N,T,ER,,,,,,,,,,,
encouragement,EH,N,K,ER,IH,JH,M,AH,N,T,,,,,,,,
encroachment,EH,N,K,R,OW,CH,M,AH,N,T,,,,,,,,
encrustation,EH,N,K,R,AH,S,T,EY,SH,AH,N,,,,,,,
encryption,EH,N,K,R,IH,P,SH,AH,N,,,,,,,,,
encumbrance,IH,N,K,AH,M,B,R,AH,N,S,,,,,,,,
encyclopedia,IH,N,S,AY,K,L,AH,P,IY,D,IY,AH,,,,,,
end,EH,N,D,,,,,,,,,,,,,,,
endangerment,EH,N,D,EY,N,JH,ER,M,AH,N,T,,,,,,,
endearment,IH,N,D,IH,R,M,AH,N,T,,,,,,,,,
endeavor,IH,N,D,EH,V,ER,,,,,,,,,,,,
endgame,EH,N,D,G,EY,M,,,,,,,,,,,,
endive,EH,N,D,IH,V,,,,,,,,,,,,,
endlessness,EH,N,D,L,AH,S,N,AH,S,,,,,,,,,
endocrinologist,EH,N,D,OW,K,R,AH,N,AA,L,AH,JH,AH,S,T,,,
endocrinology,EH,N,D,OW,K,R,AH,N,AA,L,AH,JH,IY,,,,,
endomorph,EH,N,D,UW,M,AO,R,F,,,,,,,,,,
endorphin,EH,N,D,AO,R,F,IH,N,,,,,,,,,,
endorsement,EH,N,D,AO,R,S,M,AH,N,T,,,,,,,,
endoscope,EH,N,D,OW,S,K,OW,P,,,,,,,,,,
endoscopy,EH,N,D,AO,S,K,AA,P,IY,,,,,,,,,
endoskeleton,EH,N,D,UW,S,K,EH,L,AH,T,AH,N,,,,,,
endowment,EH,N,D,AW,M,AH,N,T,,,,,,,,,,
endplate,EH,N,D,P,L,EY,T,,,,,,,,,,,
endpoint,EH,N,D,P,OY,N,T,,,,,,,,,,,
endurance,EH,N,D,ER,AH,N,S,,,,,,,,,,,
enema,EH,N,AH,M,AH,,,,,,,,,,,,,
enemies,EH,N,AH,M,IY,Z,,,,,,,,,,,,
energies,EH,N,ER,JH,IY,Z,,,,,,,,,,,,
energizer,EH,N,ER,JH,AY,Z,ER,,,,,,,,,,,
energumen,AH,N,AH,R,G,Y,UW,M,AH,N,,,,,,,,
enfant,EH,N,F,AA,N,T,,,,,,,,,,,,
enfilade,EH,N,F,AY,L,EY,D,,,,,,,,,,,
enforcement,EH,N,F,AO,R,S,M,AH,N,T,,,,,,,,
enfranchisement,EH,N,F,R,AE,N,CH,AY,Z,M,AH,N,T,,,,,
engagement,EH,N,G,EY,JH,M,AH,N,T,,,,,,,,,
engine,EH,N,JH,AH,N,,,,,,,,,,,,,
engorgement,EH,N,G,AO,R,JH,M,AH,N,T,,,,,,,,
engraver,IH,N,G,R,EY,V,ER,,,,,,,,,,,
enhancement,EH,N,HH,AE,N,S,M,AH,N,T,,,,,,,,
enigma,IH,N,IH,G,M,AH,,,,,,,,,,,,
enjoyment,EH,N,JH,OY,M,AH,N,T,,,,,,,,,,
enlargement,EH,N,L,AA,R,JH,M,AH,N,T,,,,,,,,
enlightenment,EH,N,L,AY,T,AH,N,M,AH,N,T,,,,,,,
enlistment,EH,N,L,IH,S,T,M,AH,N,T,,,,,,,,
enmity,EH,N,M,AH,T,IY,,,,,,,,,,,,
ennui,EH,N,UW,IY,,,,,,,,,,,,,,
enormity,IH,N,AO,R,M,AH,T,IY,,,,,,,,,,
enplane,EH,N,P,L,EY,N,,,,,,,,,,,,
enquirer,IH,N,K,W,AY,R,ER,,,,,,,,,,,
enquiry,IH,N,K,W,AY,R,IY,,,,,,,,,,,
enrichment,EH,N,R,IH,CH,M,AH,N,T,,,,,,,,,
enrolls,EH,N,R,OW,L,Z,,,,,,,,,,,,
ensemble,AA,N,S,AA,M,B,AH,L,,,,,,,,,,
enshrine,EH,N,SH,R,AY,N,,,,,,,,,,,,
ensigns,EH,N,S,AH,N,Z,,,,,,,,,,,,
enslavement,EH,N,S,L,EY,V,M,AH,N,T,,,,,,,,
entanglement,EH,N,T,AE,NG,G,AH,L,M,AH,N,T,,,,,,
entendre,AA,N,T,AA,N,D,R,AH,,,,,,,,,,
entente,IH,N,T,EH,N,T,,,,,,,,,,,,
enteritis,EH,N,T,ER,AH,T,IY,Z,,,,,,,,,,
enterprise,EH,N,T,ER,P,R,AY,Z,,,,,,,,,,
entertainer,EH,N,T,ER,T,EY,N,ER,,,,,,,,,,
enthronement,EH,N,TH,R,OW,N,M,AH,N,T,,,,,,,,
enthusiasm,IH,N,TH,UW,Z,IY,AE,Z,AH,M,,,,,,,,
enthusiast,EH,N,TH,UW,Z,IY,AE,S,T,,,,,,,,,
enticement,IH,N,T,AY,S,M,AH,N,T,,,,,,,,,
entirety,IH,N,T,AY,ER,T,IY,,,,,,,,,,,
entities,EH,N,T,IH,T,IY,Z,,,,,,,,,,,
entitlement,EH,N,T,AY,T,AH,L,M,AH,N,T,,,,,,,
entombment,IH,N,T,UW,M,M,AH,N,T,,,,,,,,,
entomologist,EH,N,T,AH,M,AA,L,AH,JH,AH,S,T,,,,,,
entomology,EH,N,T,AH,M,AA,L,AH,JH,IY,,,,,,,,
entourage,AA,N,T,UH,R,AA,ZH,,,,,,,,,,,
entrails,EH,N,T,R,AH,L,Z,,,,,,,,,,,
entrainment,EH,N,T,R,EY,N,M,AH,N,T,,,,,,,,
entrance,EH,N,T,R,AH,N,S,,,,,,,,,,,
entranceway,EH,N,T,R,AH,N,S,W,EY,,,,,,,,,
entrant,EH,N,T,R,AH,N,T,,,,,,,,,,,
entrapment,IH,N,T,R,AE,P,M,AH,N,T,,,,,,,,
entreaties,EH,N,T,R,IY,T,IY,Z,,,,,,,,,,
entree,AA,N,T,R,EY,,,,,,,,,,,,,
entrepreneur,AA,N,T,R,AH,P,R,AH,N,ER,,,,,,,,
entropy,EH,N,T,R,AH,P,IY,,,,,,,,,,,
entry,EH,N,T,R,IY,,,,,,,,,,,,,
entryway,EH,N,T,R,IY,W,EY,,,,,,,,,,,
enumeration,IH,N,UW,M,ER,EY,SH,AH,N,,,,,,,,,
enunciation,IY,N,AH,N,S,IY,EY,SH,AH,N,,,,,,,,
envelope,EH,N,V,AH,L,OW,P,,,,,,,,,,,
environment,IH,N,V,AY,R,AH,N,M,AH,N,T,,,,,,,
